========================================================================
  CRUISE-ONLY BATCH RUN #17
========================================================================
  cruise_altitude_m      : 17.13
  cruise_speed_mach      : 2.9986
  cruise_speed_mps       : 1020.38
  sea_state              : 6
  radar_altimeter_bias_m : 0.0433
  air_temp_c             : -4.35
  termination            : reached_target
  total_steps            : 1961
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    2.0500     -17898.0106     15.9990     1020.3832      0.0855    2.9986
    2.0600     -17887.8068     15.9988     1020.3832     -0.1094    2.9986
    2.0700     -17877.6030     15.9988     1020.3832      0.0925    2.9986
    2.0800     -17867.3991     15.9987     1020.3832     -0.1027    2.9986
    2.0900     -17857.1953     15.9987     1020.3832      0.0992    2.9986
    2.1000     -17846.9915     15.9987     1020.3832     -0.0962    2.9986
    2.1100     -17836.7876     15.9987     1020.3832      0.1057    2.9986
    2.1200     -17826.5838     15.9988     1020.3832     -0.0899    2.9986
    2.1300     -17816.3800     15.9989     1020.3832      0.1120    2.9986
    2.1400     -17806.1761     15.9991     1020.3832     -0.0838    2.9986
    2.1500     -17795.9723     15.9992     1020.3832      0.1181    2.9986
    2.1600     -17785.7685     15.9994     1020.3832     -0.0778    2.9986
    2.1700     -17775.5646     15.9997     1020.3832      0.1241    2.9986
    2.1800     -17765.3608     15.9999     1020.3832     -0.0721    2.9986
    2.1900     -17755.1570     16.0002     1020.3832      0.1298    2.9986
    2.2000     -17744.9532     16.0005     1020.3832     -0.0666    2.9986
    2.2100     -17734.7493     16.0009     1020.3832      0.1353    2.9986
    2.2200     -17724.5455     16.0013     1020.3832     -0.0612    2.9986
    2.2300     -17714.3417     16.0017     1020.3832      0.1407    2.9986
    2.2400     -17704.1378     16.0021     1020.3832     -0.0560    2.9986
    2.2500     -17693.9340     16.0025     1020.3832      0.1459    2.9986
    2.2600     -17683.7302     16.0030     1020.3832     -0.0510    2.9986
    2.2700     -17673.5263     16.0035     1020.3832      0.1509    2.9986
    2.2800     -17663.3225     16.0040     1020.3832     -0.0462    2.9986
    2.2900     -17653.1187     16.0046     1020.3832      0.1557    2.9986
    2.3000     -17642.9148     16.0051     1020.3832     -0.0415    2.9986
    2.3100     -17632.7110     16.0057     1020.3832      0.1604    2.9986
    2.3200     -17622.5072     16.0064     1020.3832     -0.0370    2.9986
    2.3300     -17612.3033     16.0070     1020.3832      0.1649    2.9986
    2.3400     -17602.0995     16.0077     1020.3832     -0.0327    2.9986
    2.3500     -17591.8957     16.0083     1020.3832      0.1692    2.9986
    2.3600     -17581.6918     16.0090     1020.3832     -0.0285    2.9986
    2.3700     -17571.4880     16.0098     1020.3832      0.1734    2.9986
    2.3800     -17561.2842     16.0105     1020.3832     -0.0245    2.9986
    2.3900     -17551.0803     16.0113     1020.3832      0.1774    2.9986
    2.4000     -17540.8765     16.0121     1020.3832     -0.0206    2.9986
    2.4100     -17530.6727     16.0129     1020.3832      0.1813    2.9986
    2.4200     -17520.4689     16.0137     1020.3832     -0.0168    2.9986
    2.4300     -17510.2650     16.0145     1020.3832      0.1851    2.9986
    2.4400     -17500.0612     16.0154     1020.3832     -0.0132    2.9986
    2.4500     -17489.8574     16.0163     1020.3832      0.1887    2.9986
    2.4600     -17479.6535     16.0172     1020.3832     -0.0097    2.9986
    2.4700     -17469.4497     16.0181     1020.3832      0.1922    2.9986
    2.4800     -17459.2459     16.0190     1020.3832     -0.0064    2.9986
    2.4900     -17449.0420     16.0199     1020.3832      0.1955    2.9986
    2.5000     -17438.8382     16.0209     1020.3832     -0.0032    2.9986
    2.5100     -17428.6344     16.0219     1020.3832      0.1987    2.9986
    2.5200     -17418.4305     16.0229     1020.3832     -0.0001    2.9986
    2.5300     -17408.2267     16.0239     1020.3832      0.2018    2.9986
    2.5400     -17398.0229     16.0249     1020.3832      0.0029    2.9986
    2.5500     -17387.8190     16.0259     1020.3832      0.2048    2.9986
    2.5600     -17377.6152     16.0270     1020.3832      0.0057    2.9986
    2.5700     -17367.4114     16.0281     1020.3832      0.2076    2.9986
    2.5800     -17357.2075     16.0291     1020.3832      0.0085    2.9986
    2.5900     -17347.0037     16.0302     1020.3832      0.2104    2.9986
    2.6000     -17336.7999     16.0313     1020.3832      0.0111    2.9986
    2.6100     -17326.5960     16.0325     1020.3832      0.2130    2.9986
    2.6200     -17316.3922     16.0336     1020.3832      0.0136    2.9986
    2.6300     -17306.1884     16.0347     1020.3832      0.2155    2.9986
    2.6400     -17295.9846     16.0359     1020.3832      0.0160    2.9986
    2.6500     -17285.7807     16.0371     1020.3832      0.2179    2.9986
    2.6600     -17275.5769     16.0383     1020.3832      0.0183    2.9986
    2.6700     -17265.3731     16.0394     1020.3832      0.2202    2.9986
    2.6800     -17255.1692     16.0407     1020.3832      0.0205    2.9986
    2.6900     -17244.9654     16.0419     1020.3832      0.2224    2.9986
    2.7000     -17234.7616     16.0431     1020.3832      0.0226    2.9986
    2.7100     -17224.5577     16.0443     1020.3832      0.2245    2.9986
    2.7200     -17214.3539     16.0456     1020.3832      0.0246    2.9986
    2.7300     -17204.1501     16.0468     1020.3832      0.2265    2.9986
    2.7400     -17193.9462     16.0481     1020.3832      0.0265    2.9986
    2.7500     -17183.7424     16.0494     1020.3832      0.2284    2.9986
    2.7600     -17173.5386     16.0507     1020.3832      0.0284    2.9986
    2.7700     -17163.3347     16.0519     1020.3832      0.2303    2.9986
    2.7800     -17153.1309     16.0532     1020.3832      0.0301    2.9986
    2.7900     -17142.9271     16.0546     1020.3832      0.2320    2.9986
    2.8000     -17132.7232     16.0559     1020.3832      0.0318    2.9986
    2.8100     -17122.5194     16.0572     1020.3832      0.2337    2.9986
    2.8200     -17112.3156     16.0585     1020.3832      0.0334    2.9986
    2.8300     -17102.1117     16.0599     1020.3832      0.2353    2.9986
    2.8400     -17091.9079     16.0612     1020.3832      0.0349    2.9986
    2.8500     -17081.7041     16.0626     1020.3832      0.2368    2.9986
    2.8600     -17071.5003     16.0640     1020.3832      0.0363    2.9986
    2.8700     -17061.2964     16.0653     1020.3832      0.2382    2.9986
    2.8800     -17051.0926     16.0667     1020.3832      0.0377    2.9986
    2.8900     -17040.8888     16.0681     1020.3832      0.2396    2.9986
    2.9000     -17030.6849     16.0695     1020.3832      0.0390    2.9986
    2.9100     -17020.4811     16.0709     1020.3832      0.2409    2.9986
    2.9200     -17010.2773     16.0723     1020.3832      0.0402    2.9986
    2.9300     -17000.0734     16.0737     1020.3832      0.2421    2.9986
    2.9400     -16989.8696     16.0751     1020.3832      0.0413    2.9986
    2.9500     -16979.6658     16.0765     1020.3832      0.2432    2.9986
    2.9600     -16969.4619     16.0780     1020.3832      0.0424    2.9986
    2.9700     -16959.2581     16.0794     1020.3832      0.2443    2.9986
    2.9800     -16949.0543     16.0808     1020.3832      0.0434    2.9986
    2.9900     -16938.8504     16.0823     1020.3832      0.2453    2.9986
    3.0000     -16928.6466     16.0837     1020.3832      0.0444    2.9986
    3.0100     -16918.4428     16.0852     1020.3832      0.2463    2.9986
    3.0200     -16908.2389     16.0866     1020.3832      0.0453    2.9986
    3.0300     -16898.0351     16.0881     1020.3832      0.2472    2.9986
    3.0400     -16887.8313     16.0896     1020.3832      0.0462    2.9986
    3.0500     -16877.6274     16.0910     1020.3832      0.2481    2.9986
    3.0600     -16867.4236     16.0925     1020.3832      0.0470    2.9986
    3.0700     -16857.2198     16.0940     1020.3832      0.2489    2.9986
    3.0800     -16847.0160     16.0955     1020.3832      0.0477    2.9986
    3.0900     -16836.8121     16.0970     1020.3832      0.2496    2.9986
    3.1000     -16826.6083     16.0985     1020.3832      0.0484    2.9986
    3.1100     -16816.4045     16.1000     1020.3832      0.2503    2.9986
    3.1200     -16806.2006     16.1015     1020.3832      0.0491    2.9986
    3.1300     -16795.9968     16.1030     1020.3832      0.2510    2.9986
    3.1400     -16785.7930     16.1045     1020.3832      0.0497    2.9986
    3.1500     -16775.5891     16.1060     1020.3832      0.2516    2.9986
    3.1600     -16765.3853     16.1075     1020.3832      0.0502    2.9986
    3.1700     -16755.1815     16.1090     1020.3832      0.2521    2.9986
    3.1800     -16744.9776     16.1105     1020.3832      0.0508    2.9986
    3.1900     -16734.7738     16.1120     1020.3832      0.2527    2.9986
    3.2000     -16724.5700     16.1135     1020.3832      0.0512    2.9986
    3.2100     -16714.3661     16.1151     1020.3832      0.2531    2.9986
    3.2200     -16704.1623     16.1166     1020.3832      0.0517    2.9986
    3.2300     -16693.9585     16.1181     1020.3832      0.2536    2.9986
    3.2400     -16683.7546     16.1196     1020.3832      0.0521    2.9986
    3.2500     -16673.5508     16.1212     1020.3832      0.2540    2.9986
    3.2600     -16663.3470     16.1227     1020.3832      0.0524    2.9986
    3.2700     -16653.1431     16.1242     1020.3832      0.2543    2.9986
    3.2800     -16642.9393     16.1258     1020.3832      0.0527    2.9986
    3.2900     -16632.7355     16.1273     1020.3832      0.2546    2.9986
    3.3000     -16622.5317     16.1288     1020.3832      0.0530    2.9986
    3.3100     -16612.3278     16.1304     1020.3832      0.2549    2.9986
    3.3200     -16602.1240     16.1319     1020.3832      0.0533    2.9986
    3.3300     -16591.9202     16.1335     1020.3832      0.2552    2.9986
    3.3400     -16581.7163     16.1350     1020.3832      0.0535    2.9986
    3.3500     -16571.5125     16.1366     1020.3832      0.2554    2.9986
    3.3600     -16561.3087     16.1381     1020.3832      0.0537    2.9986
    3.3700     -16551.1048     16.1396     1020.3832      0.2556    2.9986
    3.3800     -16540.9010     16.1412     1020.3832      0.0538    2.9986
    3.3900     -16530.6972     16.1427     1020.3832      0.2557    2.9986
    3.4000     -16520.4933     16.1443     1020.3832      0.0539    2.9986
    3.4100     -16510.2895     16.1458     1020.3832      0.2558    2.9986
    3.4200     -16500.0857     16.1474     1020.3832      0.0541    2.9986
    3.4300     -16489.8818     16.1489     1020.3832      0.2560    2.9986
    3.4400     -16479.6780     16.1505     1020.3832      0.0541    2.9986
    3.4500     -16469.4742     16.1520     1020.3832      0.2560    2.9986
    3.4600     -16459.2703     16.1536     1020.3832      0.0542    2.9986
    3.4700     -16449.0665     16.1551     1020.3832      0.2561    2.9986
    3.4800     -16438.8627     16.1567     1020.3832      0.0542    2.9986
    3.4900     -16428.6588     16.1582     1020.3832      0.2561    2.9986
    3.5000     -16418.4550     16.1598     1020.3832      0.0542    2.9986
    3.5100     -16408.2512     16.1613     1020.3832      0.2561    2.9986
    3.5200     -16398.0474     16.1629     1020.3832      0.0542    2.9986
    3.5300     -16387.8435     16.1644     1020.3832      0.2561    2.9986
    3.5400     -16377.6397     16.1660     1020.3832      0.0541    2.9986
    3.5500     -16367.4359     16.1675     1020.3832      0.2560    2.9986
    3.5600     -16357.2320     16.1691     1020.3832      0.0541    2.9986
    3.5700     -16347.0282     16.1706     1020.3832      0.2560    2.9986
