========================================================================
  CRUISE-ONLY BATCH RUN #09
========================================================================
  cruise_altitude_m      : 35.58
  cruise_speed_mach      : 1.8250
  cruise_speed_mps       : 621.01
  sea_state              : 4
  radar_altimeter_bias_m : -1.7511
  air_temp_c             : 44.83
  termination            : reached_target
  total_steps            : 3221
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    3.0100     -18124.5381     34.5556      621.0139      0.0766    1.8250
    3.0200     -18118.3279     34.5574      621.0139      0.2785    1.8250
    3.0300     -18112.1178     34.5592      621.0139      0.0759    1.8250
    3.0400     -18105.9076     34.5609      621.0139      0.2778    1.8250
    3.0500     -18099.6975     34.5627      621.0139      0.0752    1.8250
    3.0600     -18093.4874     34.5645      621.0139      0.2771    1.8250
    3.0700     -18087.2772     34.5662      621.0139      0.0745    1.8250
    3.0800     -18081.0671     34.5680      621.0139      0.2764    1.8250
    3.0900     -18074.8570     34.5697      621.0139      0.0738    1.8250
    3.1000     -18068.6468     34.5715      621.0139      0.2757    1.8250
    3.1100     -18062.4367     34.5732      621.0139      0.0731    1.8250
    3.1200     -18056.2265     34.5750      621.0139      0.2750    1.8250
    3.1300     -18050.0164     34.5767      621.0139      0.0724    1.8250
    3.1400     -18043.8063     34.5784      621.0139      0.2743    1.8250
    3.1500     -18037.5961     34.5802      621.0139      0.0717    1.8250
    3.1600     -18031.3860     34.5819      621.0139      0.2736    1.8250
    3.1700     -18025.1758     34.5836      621.0139      0.0711    1.8250
    3.1800     -18018.9657     34.5853      621.0139      0.2730    1.8250
    3.1900     -18012.7556     34.5871      621.0139      0.0704    1.8250
    3.2000     -18006.5454     34.5888      621.0139      0.2723    1.8250
    3.2100     -18000.3353     34.5905      621.0139      0.0697    1.8250
    3.2200     -17994.1251     34.5922      621.0139      0.2716    1.8250
    3.2300     -17987.9150     34.5939      621.0139      0.0691    1.8250
    3.2400     -17981.7049     34.5956      621.0139      0.2710    1.8250
    3.2500     -17975.4947     34.5973      621.0139      0.0684    1.8250
    3.2600     -17969.2846     34.5990      621.0139      0.2703    1.8250
    3.2700     -17963.0745     34.6007      621.0139      0.0677    1.8250
    3.2800     -17956.8643     34.6024      621.0139      0.2696    1.8250
    3.2900     -17950.6542     34.6040      621.0139      0.0671    1.8250
    3.3000     -17944.4440     34.6057      621.0139      0.2690    1.8250
    3.3100     -17938.2339     34.6074      621.0139      0.0665    1.8250
    3.3200     -17932.0238     34.6091      621.0139      0.2684    1.8250
    3.3300     -17925.8136     34.6107      621.0139      0.0658    1.8250
