========================================================================
  CRUISE-ONLY BATCH RUN #06
========================================================================
  cruise_altitude_m      : 39.87
  cruise_speed_mach      : 2.2309
  cruise_speed_mps       : 759.16
  sea_state              : 7
  radar_altimeter_bias_m : -1.1577
  air_temp_c             : -3.92
  termination            : reached_target
  total_steps            : 2635
========================================================================

       t_s             x_m         z_m            vx          vz      mach
    3.0100     -17707.3391     38.8396      759.1592      0.0661    2.2309
    3.0200     -17699.7475     38.8413      759.1592      0.2680    2.2309
    3.0300     -17692.1559     38.8429      759.1592      0.0659    2.2309
    3.0400     -17684.5643     38.8446      759.1592      0.2678    2.2309
    3.0500     -17676.9727     38.8463      759.1592      0.0657    2.2309
    3.0600     -17669.3811     38.8480      759.1592      0.2676    2.2309
    3.0700     -17661.7895     38.8496      759.1592      0.0655    2.2309
    3.0800     -17654.1979     38.8513      759.1592      0.2674    2.2309
    3.0900     -17646.6063     38.8529      759.1592      0.0653    2.2309
    3.1000     -17639.0147     38.8546      759.1592      0.2672    2.2309
    3.1100     -17631.4231     38.8563      759.1592      0.0650    2.2309
    3.1200     -17623.8315     38.8579      759.1592      0.2669    2.2309
    3.1300     -17616.2400     38.8596      759.1592      0.0648    2.2309
    3.1400     -17608.6484     38.8612      759.1592      0.2667    2.2309
    3.1500     -17601.0568     38.8629      759.1592      0.0645    2.2309
    3.1600     -17593.4652     38.8646      759.1592      0.2664    2.2309
    3.1700     -17585.8736     38.8662      759.1592      0.0643    2.2309
    3.1800     -17578.2820     38.8679      759.1592      0.2662    2.2309
    3.1900     -17570.6904     38.8695      759.1592      0.0640    2.2309
    3.2000     -17563.0988     38.8712      759.1592      0.2659    2.2309
    3.2100     -17555.5072     38.8728      759.1592      0.0637    2.2309
    3.2200     -17547.9156     38.8745      759.1592      0.2656    2.2309
    3.2300     -17540.3240     38.8761      759.1592      0.0634    2.2309
    3.2400     -17532.7324     38.8777      759.1592      0.2653    2.2309
    3.2500     -17525.1408     38.8794      759.1592      0.0631    2.2309
    3.2600     -17517.5493     38.8810      759.1592      0.2650    2.2309
    3.2700     -17509.9577     38.8827      759.1592      0.0627    2.2309
    3.2800     -17502.3661     38.8843      759.1592      0.2646    2.2309
    3.2900     -17494.7745     38.8859      759.1592      0.0624    2.2309
    3.3000     -17487.1829     38.8876      759.1592      0.2643    2.2309
    3.3100     -17479.5913     38.8892      759.1592      0.0621    2.2309
    3.3200     -17471.9997     38.8908      759.1592      0.2640    2.2309
    3.3300     -17464.4081     38.8925      759.1592      0.0617    2.2309
    3.3400     -17456.8165     38.8941      759.1592      0.2636    2.2309
    3.3500     -17449.2249     38.8957      759.1592      0.0614    2.2309
    3.3600     -17441.6333     38.8973      759.1592      0.2633    2.2309
    3.3700     -17434.0417     38.8990      759.1592      0.0610    2.2309
    3.3800     -17426.4501     38.9006      759.1592      0.2629    2.2309
    3.3900     -17418.8585     38.9022      759.1592      0.0607    2.2309
    3.4000     -17411.2670     38.9038      759.1592      0.2626    2.2309
    3.4100     -17403.6754     38.9054      759.1592      0.0603    2.2309
    3.4200     -17396.0838     38.9070      759.1592      0.2622    2.2309
    3.4300     -17388.4922     38.9086      759.1592      0.0599    2.2309
    3.4400     -17380.9006     38.9103      759.1592      0.2618    2.2309
    3.4500     -17373.3090     38.9119      759.1592      0.0595    2.2309
    3.4600     -17365.7174     38.9135      759.1592      0.2614    2.2309
    3.4700     -17358.1258     38.9151      759.1592      0.0591    2.2309
    3.4800     -17350.5342     38.9167      759.1592      0.2610    2.2309
    3.4900     -17342.9426     38.9183      759.1592      0.0587    2.2309
    3.5000     -17335.3510     38.9199      759.1592      0.2606    2.2309
    3.5100     -17327.7594     38.9215      759.1592      0.0583    2.2309
    3.5200     -17320.1678     38.9231      759.1592      0.2602    2.2309
    3.5300     -17312.5763     38.9246      759.1592      0.0579    2.2309
    3.5400     -17304.9847     38.9262      759.1592      0.2598    2.2309
    3.5500     -17297.3931     38.9278      759.1592      0.0575    2.2309
    3.5600     -17289.8015     38.9294      759.1592      0.2594    2.2309
    3.5700     -17282.2099     38.9310      759.1592      0.0571    2.2309
    3.5800     -17274.6183     38.9326      759.1592      0.2590    2.2309
    3.5900     -17267.0267     38.9341      759.1592      0.0567    2.2309
    3.6000     -17259.4351     38.9357      759.1592      0.2586    2.2309
    3.6100     -17251.8435     38.9373      759.1592      0.0563    2.2309
    3.6200     -17244.2519     38.9389      759.1592      0.2582    2.2309
    3.6300     -17236.6603     38.9404      759.1592      0.0558    2.2309
    3.6400     -17229.0687     38.9420      759.1592      0.2577    2.2309
    3.6500     -17221.4771     38.9436      759.1592      0.0554    2.2309
    3.6600     -17213.8856     38.9451      759.1592      0.2573    2.2309
    3.6700     -17206.2940     38.9467      759.1592      0.0550    2.2309
    3.6800     -17198.7024     38.9483      759.1592      0.2569    2.2309
    3.6900     -17191.1108     38.9498      759.1592      0.0545    2.2309
    3.7000     -17183.5192     38.9514      759.1592      0.2564    2.2309
    3.7100     -17175.9276     38.9529      759.1592      0.0541    2.2309
    3.7200     -17168.3360     38.9545      759.1592      0.2560    2.2309
    3.7300     -17160.7444     38.9560      759.1592      0.0536    2.2309
