t_s,x_m,z_m,vx,vz,mach,miss_distance_m
31.54,5296.2144626562795,138.2691347695732,569.4951834899005,-3.1133935718178827,1.6735833958905844,5298.019062638362
31.55,5301.906414580144,138.23797773011862,569.1951923864096,-3.1157039454600226,1.672701871377866,5303.708265681003
31.560000000000002,5307.595366592606,138.2067976345707,568.8952012462645,-3.118009554789978,1.6718203467613515,5309.394475303912
31.57,5313.281318693303,138.1755945304799,568.5952100696117,-3.1203104090793996,1.670938822041457,5315.07769148289
31.580000000000002,5318.964270881868,138.14436846530427,568.2952188565973,-3.1226065175634314,1.6700572972185976,5320.757914193857
31.59,5324.644223157942,138.11311948640986,567.9952276073668,-3.1248978894408914,1.6691757722931855,5326.435143412854
31.6,5330.321175521163,138.0818476410711,567.6952363220647,-3.12718453387445,1.6682942472656326,5332.109379116044
31.61,5335.995127971171,138.0505529764712,567.395245000835,-3.129466459990807,1.667412722136347,5337.780621279709
31.62,5341.66608050761,138.0192355397024,567.0952536438207,-3.1317436768808675,1.6665311969057364,5343.448869880247
31.63,5347.3340331301215,137.98789537776642,566.7952622511646,-3.134016193599917,1.6656496715742062,5349.11412489418
31.64,5352.9989858383515,137.95653253757473,566.4952708230084,-3.136284019167795,1.6647681461421595,5354.776386298144
31.650000000000002,5358.660938631946,137.92514706594903,566.1952793594933,-3.1385471625690693,1.6638866206099978,5360.4356540688905
31.66,5364.319891510554,137.8937390096215,565.8952878607597,-3.140805632753205,1.663005094978121,5366.091928183289
31.67,5369.975844473824,137.86230841523516,565.5952963269474,-3.1430594386347366,1.662123569246927,5371.745208618325
31.68,5375.628797521405,137.83085532934422,565.2953047581955,-3.1453085890934385,1.661242043416811,5377.395495351096
31.69,5381.278750652952,137.79937979841446,564.9953131546424,-3.147553092974491,1.6603605174881682,5383.042788358813
31.7,5386.925703868116,137.76788186882357,564.695321516426,-3.14979295908865,1.6594789914613906,5388.687087618803
31.71,5392.569657166553,137.73636158686145,564.3953298436833,-3.1520281962124117,1.6585974653368691,5394.328393108504
31.720000000000002,5398.210610547919,137.70481899873056,564.0953381365506,-3.1542588130881786,1.657715939114992,5399.966704805466
31.73,5403.848564011871,137.6732541505463,563.7953463951638,-3.1564848184244236,1.6568344127961465,5405.602022687349
31.740000000000002,5409.483517558067,137.64166708833736,563.4953546196582,-3.1587062208958536,1.6559528863807182,5411.234346731922
31.75,5415.115471186169,137.61005785804593,563.195362810168,-3.1609230291435706,1.6550713598690905,5416.863676917068
31.76,5420.744424895837,137.57842650552817,562.8953709668272,-3.1631352517752336,1.6541898332616451,5422.490013220775
31.77,5426.3703786867345,137.54677307655453,562.5953790897689,-3.1653428973652185,1.653308306558762,5428.11335562114
31.78,5431.993332558526,137.51509761680998,562.2953871791258,-3.167545974454778,1.65242677976082,5433.7337040963685
31.79,5437.613286510877,137.48340017189446,561.9953952350296,-3.1697444915521986,1.651545252868195,5439.351058624773
31.8,5443.230240543453,137.45168078732314,561.6954032576118,-3.1719384571329585,1.6506637258812629,5444.965419184771
31.810000000000002,5448.844194655923,137.41993950852674,561.395411247003,-3.1741278796398835,1.6497821988003962,5450.576785754888
31.82,5454.4551488479565,137.38817638085192,561.0954192033333,-3.1763127674833025,1.6489006716259673,5456.18515831375
31.830000000000002,5460.063103119224,137.3563914495615,560.7954271267322,-3.1784931290412013,1.648019144358345,5461.790536840092
31.84,5465.668057469397,137.3245847598349,560.4954350173284,-3.180668972659376,1.6471376169978986,5467.392921312749
31.85,5471.27001189815,137.29275635676836,560.1954428752501,-3.182840306651586,1.6462560895449945,5472.992311710663
31.86,5476.868966405156,137.26090628537537,559.895450700625,-3.185007139299705,1.6453745619999973,5478.588708012874
31.87,5482.464920990092,137.22903459058682,559.5954584935802,-3.18716947885387,1.6444930343632709,5484.182110198526
31.88,5488.057875652634,137.1971413172515,559.2954662542419,-3.1893273335326335,1.6436115066351766,5489.772518246865
31.89,5493.647830392461,137.16522651013625,558.995473982736,-3.191480711523111,1.6427299788160747,5495.359932137237
31.900000000000002,5499.2347852092535,137.13329021392644,558.6954816791879,-3.1936296209811275,1.6418484509063243,5500.944351849086
31.91,5504.818740102691,137.10133247322614,558.395489343722,-3.1957740700313657,1.640966922906282,5506.525777361957
31.92,5510.399695072455,137.06935333255845,558.0954969764625,-3.1979140667675114,1.6400853948163028,5512.1042086554935
31.93,5515.9776501182305,137.03735283636593,557.7955045775328,-3.200049619252399,1.6392038666367414,5517.679645709439
31.94,5521.552605239701,137.00533102901073,557.4955121470559,-3.202180735518154,1.6383223383679493,5523.252088503628
31.95,5527.124560436552,136.97328795477506,557.1955196851541,-3.204307423566339,1.6374408100102775,5528.821537018001
31.96,5532.693515708472,136.94122365786137,556.895527191949,-3.206429691368093,1.6365592815640753,5534.387991232588
31.970000000000002,5538.2594710551475,136.90913818239272,556.595534667562,-3.208547546864275,1.6356777530296909,5539.951451127517
31.98,5543.822426476268,136.87703157241307,556.2955421121136,-3.210660997965604,1.634796224407469,5545.511916683013
31.990000000000002,5549.382381971525,136.84490387188754,555.995549525724,-3.2127700525527976,1.6339146956977555,5551.06938787939
32.0,5554.939337540611,136.81275512470276,555.6955569085126,-3.2148747184767132,1.6330331669008935,5556.623864697063
32.01,5560.493293183216,136.78058537466717,555.3955642605983,-3.216975003558484,1.6321516380172238,5562.175347116537
32.02,5566.0442488990375,136.74839466551128,555.0955715820998,-3.219070915589657,1.6312701090470874,5567.72383511841
32.03,5571.592204687769,136.71618304088796,554.7955788731347,-3.22116246233233,1.6303885799908227,5573.26932868337
32.04,5577.137160549107,136.68395054437275,554.4955861338203,-3.2232496515192857,1.629507050848767,5578.811827792202
32.05,5582.679116482749,136.6516972194642,554.1955933642736,-3.225332490854128,1.628625521621256,5584.351332425778
32.06,5588.218072488396,136.6194231095841,553.8956005646107,-3.2274109880114144,1.6277439923086239,5589.887842565065
32.07,5593.754028565745,136.5871282580777,553.5956077349474,-3.2294851506367905,1.6268624629112038,5595.4213581911135
32.08,5599.286984714499,136.55481270821423,553.2956148753989,-3.2315549863471213,1.6259809334293276,5600.95187928507
32.09,5604.81694093436,136.5224765031869,552.9956219860798,-3.233620502730623,1.6250994038633246,5606.479405828167
32.1,5610.3438972250315,136.49011968611345,552.695629067104,-3.2356817073469943,1.6242178742135234,5612.003937801726
32.11,5615.867853586217,136.45774230003616,552.3956361185856,-3.2377386077275454,1.6233363444802513,5617.525475187157
32.12,5621.388810017624,136.4253443879224,552.0956431406373,-3.2397912113753273,1.622454814663835,5623.044017965955
32.13,5626.906766518958,136.39292599266474,551.7956501333719,-3.241839525765261,1.6215732847645978,5628.559566119708
32.14,5632.421723089927,136.3604871570813,551.4956570969013,-3.243883558344264,1.6206917547828632,5634.072119630083
32.15,5637.93367973024,136.32802792391598,551.1956640313372,-3.245923316531378,1.619810224718953,5639.5816784788385
32.160000000000004,5643.442636439609,136.29554833583882,550.8956709367906,-3.2479588077178945,1.6189286945731873,5645.0882426478165
32.17,5648.948593217742,136.26304843544614,550.595677813372,-3.2499900392674803,1.6180471643458851,5650.591812118942
32.18,5654.451550064354,136.23052826526097,550.2956846611917,-3.2520170185163018,1.6171656340373644,5656.092386874228
32.19,5659.951506979158,136.19798786773325,549.9956914803589,-3.254039752773149,1.6162841036479407,5661.589966895771
32.2,5665.448463961868,136.16542728524004,549.6956982709829,-3.2560582493195587,1.6154025731779298,5667.084552165748
32.21,5670.9424210122,136.13284656008594,549.3957050331722,-3.2580725154099373,1.6145210426276448,5672.576142666421
32.22,5676.43337812987,136.10024573450323,549.095711767035,-3.260082558271681,1.613639511997398,5678.064738380136
32.230000000000004,5681.921335314597,136.06762485065218,548.7957184726788,-3.2620883851052986,1.6127579812875008,5683.550339289317
32.24,5687.406292566099,136.03498395062132,548.4957251502107,-3.26409000308453,1.6118764504982628,5689.032945376473
32.25,5692.888249884097,136.00232307642776,548.1957317997372,-3.2660874193564666,1.6109949196299913,5694.512556624192
32.26,5698.36720726831,135.96964227001735,547.8957384213649,-3.26808064104167,1.610113388682995,5699.989173015145
32.27,5703.8431647184625,135.93694157326502,547.595745015199,-3.2700696752342893,1.6092318576575793,5705.462794532081
32.28,5709.316122234276,135.90422102797498,547.295751581345,-3.2720545290021796,1.6083503265540482,5710.933421157828
32.29,5714.786079815475,135.87148067588112,546.9957581199076,-3.2740352093870184,1.6074687953727052,5716.401052875295
32.3,5720.253037461785,135.83872055864708,546.695764630991,-3.2760117234044213,1.6065872641138526,5721.86568966747
32.31,5725.716995172932,135.80594071786663,546.3957711146991,-3.2779840780440566,1.605705732777791,5727.3273315174165
32.32,5731.177952948643,135.77314119506394,546.0957775711353,-3.2799522802697614,1.6048242013648202,5732.785978408279
32.33,5736.635910788647,135.74032203169375,545.7957840004024,-3.2819163370196547,1.6039426698752381,5738.2416303232785
32.34,5742.090868692673,135.70748326914168,545.4957904026029,-3.283876255206251,1.6030611383093423,5743.694287245712
32.35,5747.542826660451,135.6746249487245,545.1957967778387,-3.285832041716572,1.6021796066674279,5749.143949158952
32.36,5752.991784691713,135.64174711169036,544.8958031262115,-3.28778370341226,1.6012980749497903,5754.590616046449
32.37,5758.437742786192,135.60884979921906,544.5958094478223,-3.289731247129689,1.6004165431567228,5760.034287891731
32.38,5763.88070094362,135.57593305242224,544.2958157427718,-3.291674679680073,1.5995350112885174,5765.474964678395
32.39,5769.320659163731,135.54299691234374,543.9958220111602,-3.29361400784958,1.5986534793454652,5770.912646390118
32.4,5774.757617446262,135.51004141995975,543.6958282530873,-3.295549238399438,1.5977719473278567,5776.347333010652
32.410000000000004,5780.191575790948,135.4770666161791,543.3958344686523,-3.297480378066045,1.5968904152359795,5781.779024523816
32.42,5785.622534197528,135.44407254184347,543.0958406579543,-3.2994074335610772,1.596008883070122,5787.20772091351
32.43,5791.050492665739,135.41105923772776,542.7958468210917,-3.301330411571597,1.5951273508305708,5792.6334221637035
32.44,5796.475451195321,135.37802674454016,542.4958529581625,-3.303249318760158,1.5942458185176098,5798.056128258439
32.45,5801.897409786014,135.34497510292252,542.1958590692642,-3.3051641617649126,1.593364286131524,5803.475839181832
32.46,5807.316368437559,135.31190435345053,541.8958651544942,-3.3070749471997183,1.5924827536725965,5808.892554918067
32.47,5812.732327149698,135.27881453663397,541.5958712139492,-3.308981681654241,1.5916012211411086,5814.306275451405
32.480000000000004,5818.145285922175,135.24570569291703,541.2958772477255,-3.31088437169406,1.5907196885373407,5819.717000766172
32.49,5823.555244754734,135.21257786267842,540.995883255919,-3.312783023860773,1.589838155861573,5825.12473084677
32.5,5828.962203647121,135.1794310862317,540.6958892386253,-3.3146776446720967,1.5889566231140835,5830.529465677667
32.51,5834.366162599081,135.14626540382548,540.3958951959396,-3.316568240621972,1.58807509029515,5835.931205243403
32.52,5839.76712161036,135.1130808556437,540.0959011279564,-3.318454818180664,1.5871935574050475,5841.329949528587
32.53,5845.165080680707,135.07987748180574,539.79590703477,-3.3203373837948655,1.5863120244440523,5846.725698517898
32.54,5850.560039809872,135.04665532236686,539.4959129164744,-3.322215943887796,1.5854304914124375,5852.11845219608
32.55,5855.951998997604,135.01341441731827,539.1959187731629,-3.324090504859302,1.5845489583104764,5857.5082105479505
32.56,5861.340958243653,134.98015480658742,538.8959246049287,-3.3259610730859577,1.583667425138441,5862.89497355839
32.57,5866.726917547772,134.9468765300382,538.5959304118645,-3.327827654921164,1.5827858918966018,5868.27874121235
32.58,5872.1098769097125,134.91357962747125,538.2959361940625,-3.3296902566952467,1.5819043585852284,5873.659513494845
32.59,5877.489836329229,134.88026413862409,537.9959419516147,-3.3315488847155534,1.5810228252045897,5879.037290390961
32.6,5882.866795806075,134.84693010317142,537.6959476846124,-3.333403545266553,1.5801412917549529,5884.412071885847
32.61,5888.240755340006,134.81357756072532,537.3959533931468,-3.335254244609931,1.5792597582365846,5889.783857964719
32.62,5893.611714930779,134.7802065508355,537.0959590773086,-3.3371009889846865,1.5783782246497504,5895.152648612859
32.63,5898.979674578151,134.74681711298942,536.7959647371882,-3.338943784607227,1.577496690994715,5900.518443815615
32.64,5904.34463428188,134.71340928661272,536.4959703728755,-3.3407826376714658,1.576615157271741,5905.881243558394
32.65,5909.706594041724,134.67998311106922,536.19597598446,-3.3426175543489136,1.575733623481091,5911.2410478266775
32.660000000000004,5915.065553857445,134.64653862566132,535.8959815720309,-3.344448540788775,1.5748520896230263,5916.597856606003
32.67,5920.421513728801,134.61307586963014,535.5959871356771,-3.3462756031180407,1.5739705556978076,5921.951669881975
32.68,5925.774473655556,134.57959488215573,535.2959926754869,-3.348098747441582,1.5730890217056943,5927.302487640261
32.69,5931.124433637471,134.54609570235732,534.9959981915484,-3.349917979842242,1.572207487646944,5932.650309866591
32.7,5936.471393674311,134.51257836929352,534.6960036839495,-3.3517333063809276,1.571325953521815,5937.99513654676
32.71,5941.815353765839,134.47904292196256,534.3960091527772,-3.3535447330967023,1.5704444193305624,5943.336967666622
32.72,5947.156313911821,134.4454893993025,534.0960145981187,-3.3553522660068755,1.5695628850734427,5948.675803212093
32.730000000000004,5952.494274112021,134.41191784019142,533.7960200200605,-3.3571559111070943,1.5686813507507094,5954.011643169156
32.74,5957.829234366208,134.3783282834477,533.4960254186888,-3.358955674371433,1.5677998163626161,5959.344487523849
32.75,5963.161194674149,134.34472076783018,533.1960307940894,-3.3607515617524815,1.5669182819094158,5964.674336262275
32.76,5968.490155035612,134.31109533203838,532.8960361463479,-3.362543579181436,1.5660367473913586,5970.001189370594
32.77,5973.816115450367,134.2774520147127,532.5960414755494,-3.3643317325681865,1.565155212808696,5975.325046835032
32.78,5979.139075918185,134.2437908544347,532.2960467817788,-3.366116027801404,1.5642736781616773,5980.64590864187
32.79,5984.459036438836,134.21011188972722,531.9960520651205,-3.3678964707486303,1.563392143450551,5985.9637747774495
